Season,GameWeek,Split,Team,PlayerID,PassAttempts,RushAttempts,Targets,PassCompletions,PassYards,PassTDs,PassInts,RushYards,RushTDs,RecCompletions,RecYards,RecTDs
2026,1,M,NYJ,8743,29.81,3.00,,20.56,213.81,1.49,0.51,12.10,0.12,0.00,0.00,0.00
2026,1,M,MIA,15872,27.05,8.01,,19.17,193.44,0.89,0.52,35.49,0.30,0.00,0.00,0.00
2026,1,M,HOU,16886,32.77,2.61,,20.21,237.33,1.20,0.55,11.57,0.13,0.00,0.00,0.00
2026,1,M,LV,8057,29.51,1.72,,20.23,216.30,1.72,0.57,4.49,0.07,0.00,0.00,0.00
2026,1,M,KC,11839,33.63,2.48,,19.81,242.36,1.14,0.51,10.50,0.08,0.00,0.00,0.00
2026,1,M,DET,16808,0.00,17.29,,0.00,0.00,0.00,0.00,80.07,0.82,4.71,30.03,0.25
2026,1,M,PIT,4307,29.81,1.35,,18.71,209.86,1.79,1.13,4.40,0.04,0.00,0.00,0.00
2026,1,M,IND,13491,34.24,3.25,,22.28,238.00,0.83,0.55,13.11,0.11,0.00,0.00,0.00
2026,1,M,ARI,10919,35.07,2.14,,20.15,231.97,0.94,1.15,7.33,0.08,0.00,0.00,0.00
2026,1,M,IND,14455,0.00,17.63,,0.00,0.00,0.00,0.00,81.41,0.65,3.73,27.31,0.09
2026,1,M,ATL,16739,0.00,19.02,,0.00,0.00,0.00,0.00,84.49,0.50,4.03,28.82,0.16
2026,1,M,CLE,11712,30.53,2.84,,18.59,207.56,1.03,0.90,9.94,0.10,0.00,0.00,0.00
2026,1,M,DAL,15306,0.00,17.03,,0.00,0.00,0.00,0.00,89.79,0.75,2.46,12.74,0.05
2026,1,M,SF,11690,0.00,17.64,,0.00,0.00,0.00,0.00,69.32,0.44,4.92,33.41,0.30
2026,1,M,BAL,10819,0.00,17.54,,0.00,0.00,0.00,0.00,80.23,0.84,1.15,9.35,0.03
2026,1,M,PHI,12507,0.00,17.25,,0.00,0.00,0.00,0.00,83.06,0.43,2.51,20.33,0.16
2026,1,M,BUF,15876,0.00,16.27,,0.00,0.00,0.00,0.00,72.30,0.66,2.72,17.09,0.15
2026,1,M,NE,15372,0.00,16.66,,0.00,0.00,0.00,0.00,72.39,0.59,2.94,20.57,0.12
2026,1,M,CIN,15183,0.00,0.24,,0.00,0.00,0.00,0.00,0.91,0.01,6.78,87.84,0.77
2026,1,M,LAR,16790,0.00,0.45,,0.00,0.00,0.00,0.00,2.83,0.02,7.58,94.55,0.59
2026,1,M,NYJ,15810,0.00,15.45,,0.00,0.00,0.00,0.00,73.08,0.55,2.45,19.67,0.11
2026,1,M,HOU,13556,0.00,14.70,,0.00,0.00,0.00,0.00,68.41,0.79,2.05,12.96,0.05
2026,1,M,MIA,16661,0.00,14.59,,0.00,0.00,0.00,0.00,76.79,0.41,3.45,21.12,0.15
2026,1,M,DET,15332,0.00,0.26,,0.00,0.00,0.00,0.00,1.20,0.01,7.27,84.98,0.71
2026,1,M,CIN,16934,0.00,14.69,,0.00,0.00,0.00,0.00,56.92,0.48,4.29,26.20,0.28
2026,1,M,LV,18487,0.00,16.96,,0.00,0.00,0.00,0.00,69.38,0.50,3.18,17.70,0.19
2026,1,M,SEA,16654,0.00,0.42,,0.00,0.00,0.00,0.00,1.85,0.01,6.83,94.17,0.53
2026,1,M,ATL,11841,30.45,1.93,,19.28,191.57,1.01,1.03,-1.30,0.05,0.00,0.00,0.00
2026,1,M,LAR,15807,0.00,14.93,,0.00,0.00,0.00,0.00,66.77,0.64,2.10,12.20,0.14
2026,1,M,NYG,18514,0.00,12.27,,0.00,0.00,0.00,0.00,58.53,0.60,2.74,22.62,0.13
2026,1,M,NO,15385,0.00,15.99,,0.00,0.00,0.00,0.00,68.08,0.40,3.49,21.77,0.18
2026,1,M,LAC,18445,0.00,14.58,,0.00,0.00,0.00,0.00,73.52,0.43,3.60,20.72,0.07
2026,1,M,TB,17784,0.00,14.80,,0.00,0.00,0.00,0.00,70.87,0.43,2.39,18.64,0.13
2026,1,M,NE,13432,0.00,0.04,,0.00,0.00,0.00,0.00,0.19,0.00,5.42,79.78,0.57
2026,1,M,CIN,14506,0.00,0.05,,0.00,0.00,0.00,0.00,0.19,0.00,4.78,69.63,0.72
2026,1,M,CHI,14394,0.00,13.71,,0.00,0.00,0.00,0.00,62.92,0.54,2.23,13.91,0.06
2026,1,M,MIN,14509,0.00,0.14,,0.00,0.00,0.00,0.00,0.50,0.00,6.34,84.05,0.44
2026,1,M,KC,15909,0.00,16.65,,0.00,0.00,0.00,0.00,63.05,0.50,2.81,15.68,0.02
2026,1,M,HOU,15200,0.00,0.22,,0.00,0.00,0.00,0.00,1.18,0.01,5.61,83.65,0.38
2026,1,M,PIT,15984,0.00,13.22,,0.00,0.00,0.00,0.00,65.27,0.24,2.95,19.57,0.11
2026,1,M,DAL,15853,0.00,0.06,,0.00,0.00,0.00,0.00,0.31,0.00,5.15,81.96,0.36
2026,1,M,PHI,15406,0.00,0.05,,0.00,0.00,0.00,0.00,0.26,0.00,5.36,75.47,0.46
2026,1,M,CAR,18547,0.00,0.08,,0.00,0.00,0.00,0.00,0.40,0.00,4.66,73.12,0.48
2026,1,M,DAL,14411,0.00,0.18,,0.00,0.00,0.00,0.00,1.16,0.01,5.89,77.50,0.37
2026,1,M,NO,15895,0.00,0.05,,0.00,0.00,0.00,0.00,0.19,0.00,5.98,71.46,0.49
2026,1,M,PIT,14657,0.00,13.05,,0.00,0.00,0.00,0.00,61.49,0.25,2.48,16.70,0.13
2026,1,M,BAL,16919,0.00,0.21,,0.00,0.00,0.00,0.00,1.07,0.01,5.65,79.56,0.31
2026,1,M,DET,15849,0.00,0.55,,0.00,0.00,0.00,0.00,2.51,0.02,4.21,66.46,0.48
2026,1,M,NYJ,15829,0.00,0.17,,0.00,0.00,0.00,0.00,0.65,0.01,4.99,66.55,0.51
2026,1,M,TEN,13590,0.00,11.32,,0.00,0.00,0.00,0.00,56.14,0.39,1.82,11.80,0.08
2026,1,M,TB,15222,0.00,9.14,,0.00,0.00,0.00,0.00,46.58,0.36,2.73,18.51,0.15
2026,1,M,ATL,15868,0.00,0.06,,0.00,0.00,0.00,0.00,0.23,0.00,4.96,67.91,0.40
2026,1,M,CAR,15242,0.00,12.08,,0.00,0.00,0.00,0.00,54.76,0.35,1.70,10.62,0.09
2026,1,M,DEN,15404,0.00,0.22,,0.00,0.00,0.00,0.00,1.02,0.01,5.15,68.44,0.36
2026,1,M,TB,18549,0.00,0.24,,0.00,0.00,0.00,0.00,1.25,0.01,3.68,59.23,0.51
2026,1,M,ARI,19235,0.00,10.78,,0.00,0.00,0.00,0.00,45.07,0.38,2.82,16.78,0.10
2026,1,M,CLE,18516,0.00,14.53,,0.00,0.00,0.00,0.00,53.72,0.42,1.87,9.62,0.03
2026,1,M,GB,15946,0.00,0.13,,0.00,0.00,0.00,0.00,0.64,0.00,3.66,61.69,0.44
2026,1,M,JAX,18524,0.00,11.74,,0.00,0.00,0.00,0.00,41.49,0.46,1.79,11.35,0.13
2026,1,M,SF,9253,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.97,55.41,0.54
2026,1,M,SEA,19299,0.00,12.78,,0.00,0.00,0.00,0.00,54.93,0.37,1.06,7.38,0.05
2026,1,M,CHI,18460,0.00,0.05,,0.00,0.00,0.00,0.00,0.20,0.00,5.10,61.00,0.42
2026,1,M,LAR,9455,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.07,52.37,0.55
2026,1,M,DET,17033,0.00,0.06,,0.00,0.00,0.00,0.00,0.21,0.00,5.26,54.60,0.50
2026,1,M,LAC,17724,0.00,0.11,,0.00,0.00,0.00,0.00,0.53,0.00,4.74,64.31,0.33
2026,1,M,CHI,18548,0.00,0.53,,0.00,0.00,0.00,0.00,2.72,0.02,4.70,62.91,0.29
2026,1,M,NYG,17704,0.00,0.16,,0.00,0.00,0.00,0.00,0.66,0.01,4.55,58.07,0.41
2026,1,M,DEN,14418,0.00,11.09,,0.00,0.00,0.00,0.00,48.64,0.39,1.76,8.64,0.05
2026,1,M,IND,18534,0.00,0.27,,0.00,0.00,0.00,0.00,1.00,0.01,5.44,60.13,0.36
2026,1,M,JAX,16690,0.00,0.51,,0.00,0.00,0.00,0.00,1.35,0.01,3.98,54.94,0.41
2026,1,M,PIT,13424,0.00,0.16,,0.00,0.00,0.00,0.00,0.79,0.01,3.34,52.02,0.44
2026,1,M,WAS,18811,0.00,9.06,,0.00,0.00,0.00,0.00,37.96,0.36,1.84,13.99,0.10
2026,1,M,LAR,17690,0.00,10.72,,0.00,0.00,0.00,0.00,49.02,0.38,0.81,3.98,0.06
2026,1,M,GB,16977,0.00,0.93,,0.00,0.00,0.00,0.00,6.06,0.04,4.20,49.62,0.34
2026,1,M,MIN,16895,0.00,0.27,,0.00,0.00,0.00,0.00,2.07,0.01,3.84,49.92,0.43
2026,1,M,CAR,17747,0.00,8.79,,0.00,0.00,0.00,0.00,40.56,0.26,2.14,14.22,0.13
2026,1,M,ARI,15902,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,6.48,62.13,0.26
2026,1,M,MIN,16163,0.00,10.14,,0.00,0.00,0.00,0.00,47.98,0.33,1.07,5.99,0.06
2026,1,M,CAR,17976,0.00,0.08,,0.00,0.00,0.00,0.00,0.40,0.00,4.17,55.06,0.36
2026,1,M,WAS,13536,0.00,0.05,,0.00,0.00,0.00,0.00,0.22,0.00,4.36,57.18,0.32
2026,1,M,GB,17795,0.00,11.62,,0.00,0.00,0.00,0.00,41.18,0.32,1.91,11.30,0.08
2026,1,M,ARI,15976,0.00,10.93,,0.00,0.00,0.00,0.00,43.87,0.36,1.13,7.84,0.04
2026,1,M,LAC,16899,0.00,0.19,,0.00,0.00,0.00,0.00,0.85,0.01,3.48,51.06,0.38
2026,1,M,KC,16963,0.00,0.45,,0.00,0.00,0.00,0.00,1.64,0.02,5.34,53.72,0.31
2026,1,M,TB,11718,0.00,0.05,,0.00,0.00,0.00,0.00,0.29,0.00,4.28,52.57,0.37
2026,1,M,HOU,18449,0.00,9.03,,0.00,0.00,0.00,0.00,39.49,0.33,1.41,10.32,0.09
2026,1,M,CHI,17020,0.00,0.05,,0.00,0.00,0.00,0.00,0.23,0.00,3.67,51.45,0.38
2026,1,M,IND,16689,0.00,0.18,,0.00,0.00,0.00,0.00,0.60,0.01,4.80,55.26,0.28
2026,1,M,JAX,17716,0.00,0.21,,0.00,0.00,0.00,0.00,1.09,0.01,3.35,49.08,0.34
2026,1,M,TEN,19268,0.00,0.09,,0.00,0.00,0.00,0.00,0.42,0.00,3.46,50.84,0.33
2026,1,M,LV,16694,0.00,0.25,,0.00,0.00,0.00,0.00,1.32,0.01,3.43,47.92,0.35
2026,1,M,JAX,16933,0.00,9.58,,0.00,0.00,0.00,0.00,41.40,0.39,0.51,3.55,0.04
2026,1,M,BUF,12477,0.00,0.40,,0.00,0.00,0.00,0.00,1.96,0.02,3.89,47.36,0.33
2026,1,M,TEN,15838,0.00,0.31,,0.00,0.00,0.00,0.00,1.65,0.01,4.26,49.34,0.30
2026,1,M,TEN,16941,0.00,6.74,,0.00,0.00,0.00,0.00,29.86,0.27,2.74,17.65,0.09
2026,1,M,GB,16649,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.65,44.60,0.40
2026,1,M,NE,16027,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.72,49.28,0.32
2026,1,M,DEN,18522,0.00,7.47,,0.00,0.00,0.00,0.00,25.01,0.29,2.75,18.41,0.12
2026,1,M,MIN,11763,0.00,8.14,,0.00,0.00,0.00,0.00,34.54,0.22,2.24,13.29,0.11
2026,1,M,SF,13429,0.00,0.89,,0.00,0.00,0.00,0.00,4.10,0.05,3.36,42.96,0.28
2026,1,M,DEN,12586,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.60,49.21,0.29
2026,1,M,ARI,16957,0.00,0.05,,0.00,0.00,0.00,0.00,0.21,0.00,3.73,51.03,0.25
2026,1,M,IND,16022,0.00,0.05,,0.00,0.00,0.00,0.00,0.22,0.00,2.72,51.72,0.23
2026,1,M,JAX,13517,0.00,0.28,,0.00,0.00,0.00,0.00,1.29,0.01,3.83,46.27,0.29
2026,1,M,ARI,17674,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.08,50.02,0.26
2026,1,M,LV,16025,0.00,0.12,,0.00,0.00,0.00,0.00,0.53,0.00,3.13,46.28,0.30
2026,1,M,BAL,12559,0.00,0.37,,0.00,0.00,0.00,0.00,1.56,0.01,3.85,41.97,0.33
2026,1,M,PIT,14378,0.00,0.05,,0.00,0.00,0.00,0.00,0.28,0.00,3.89,44.54,0.31
2026,1,M,NYG,16033,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.18,45.80,0.29
2026,1,M,PHI,12860,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.63,40.30,0.38
2026,1,M,SF,11892,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.77,40.53,0.37
2026,1,M,WAS,15802,0.00,8.02,,0.00,0.00,0.00,0.00,31.93,0.17,2.99,14.78,0.09
2026,1,M,CLE,18472,0.00,0.20,,0.00,0.00,0.00,0.00,0.65,0.01,4.31,41.71,0.32
2026,1,M,SEA,16560,0.00,0.62,,0.00,0.00,0.00,0.00,3.63,0.02,2.87,41.94,0.25
2026,1,M,CHI,18520,0.00,7.15,,0.00,0.00,0.00,0.00,33.61,0.26,1.12,8.62,0.06
2026,1,M,HOU,16795,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.98,43.72,0.28
2026,1,M,NO,17975,0.00,0.05,,0.00,0.00,0.00,0.00,0.23,0.00,3.79,42.27,0.29
2026,1,M,NO,14630,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.44,42.39,0.29
2026,1,M,BUF,15892,0.00,0.10,,0.00,0.00,0.00,0.00,0.37,0.00,4.32,45.51,0.23
2026,1,M,GB,18500,0.00,0.80,,0.00,0.00,0.00,0.00,3.13,0.02,3.14,41.59,0.22
2026,1,M,WAS,10133,0.00,0.05,,0.00,0.00,0.00,0.00,0.23,0.00,4.19,44.32,0.24
2026,1,M,TEN,12616,0.00,0.04,,0.00,0.00,0.00,0.00,0.20,0.00,2.36,40.30,0.30
2026,1,M,NE,10735,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.59,39.85,0.30
2026,1,M,PHI,16658,0.00,0.05,,0.00,0.00,0.00,0.00,0.24,0.00,2.71,39.04,0.30
2026,1,M,ATL,15265,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.96,44.59,0.21
2026,1,M,CLE,19242,0.00,0.69,,0.00,0.00,0.00,0.00,3.04,0.02,2.95,37.90,0.24
2026,1,M,LV,19300,0.00,6.49,,0.00,0.00,0.00,0.00,29.28,0.21,1.39,9.05,0.09
2026,1,M,SEA,17811,0.00,0.57,,0.00,0.00,0.00,0.00,2.14,0.02,3.77,34.09,0.30
2026,1,M,LAC,16810,0.00,5.46,,0.00,0.00,0.00,0.00,33.51,0.15,1.26,9.23,0.06
2026,1,M,MIN,14376,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.85,35.48,0.33
2026,1,M,KC,17687,0.00,1.06,,0.00,0.00,0.00,0.00,5.46,0.05,2.80,35.49,0.18
2026,1,M,CAR,10215,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.06,33.74,0.34
2026,1,M,BAL,15210,0.00,0.06,,0.00,0.00,0.00,0.00,0.25,0.00,2.54,39.37,0.23
2026,1,M,KC,8783,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.24,39.59,0.22
2026,1,M,NYG,19313,0.00,0.06,,0.00,0.00,0.00,0.00,0.27,0.00,2.70,35.62,0.26
2026,1,M,SEA,11863,0.00,0.06,,0.00,0.00,0.00,0.00,0.30,0.00,2.81,36.09,0.24
2026,1,M,NYJ,17668,0.00,0.06,,0.00,0.00,0.00,0.00,0.21,0.00,2.09,36.65,0.23
2026,1,M,BUF,16697,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.49,35.50,0.25
2026,1,M,IND,8627,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.34,40.00,0.16
2026,1,M,TB,16032,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.27,33.93,0.26
2026,1,M,HOU,12514,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.83,37.36,0.20
2026,1,M,JAX,17017,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.34,34.47,0.24
2026,1,M,DAL,15947,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.19,33.88,0.25
2026,1,M,LV,16666,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.68,35.22,0.22
2026,1,M,MIN,13610,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,4.00,34.75,0.22
2026,1,M,MIA,17863,0.00,1.17,,0.00,0.00,0.00,0.00,5.83,0.05,3.53,29.84,0.14
2026,1,M,DAL,17091,0.00,3.68,,0.00,0.00,0.00,0.00,27.21,0.15,1.10,7.03,0.05
2026,1,M,PHI,16705,0.00,5.12,,0.00,0.00,0.00,0.00,26.44,0.15,0.79,7.12,0.06
2026,1,M,TEN,18503,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.04,29.64,0.27
2026,1,M,SF,19330,0.00,0.17,,0.00,0.00,0.00,0.00,0.80,0.00,2.33,30.08,0.24
2026,1,M,CLE,19298,0.00,0.13,,0.00,0.00,0.00,0.00,0.54,0.00,2.54,33.84,0.17
2026,1,M,SEA,17968,0.00,4.99,,0.00,0.00,0.00,0.00,18.96,0.20,1.29,8.30,0.07
2026,1,M,DAL,17974,0.00,0.24,,0.00,0.00,0.00,0.00,1.39,0.01,2.47,31.30,0.17
2026,1,M,DEN,18562,0.00,0.09,,0.00,0.00,0.00,0.00,0.37,0.00,2.75,33.82,0.15
2026,1,M,PHI,19231,0.00,0.11,,0.00,0.00,0.00,0.00,0.60,0.00,2.18,30.26,0.20
2026,1,M,WAS,16042,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.74,33.27,0.15
2026,1,M,MIA,15891,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.09,33.05,0.15
2026,1,M,PIT,15267,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.81,26.82,0.25
2026,1,M,CLE,14458,0.00,0.06,,0.00,0.00,0.00,0.00,0.29,0.00,2.51,34.38,0.11
2026,1,M,NE,16751,0.00,0.47,,0.00,0.00,0.00,0.00,1.97,0.01,2.42,29.73,0.14
2026,1,M,NYJ,17057,0.00,3.30,,0.00,0.00,0.00,0.00,16.09,0.15,1.27,10.09,0.09
2026,1,M,CIN,11698,0.00,4.20,,0.00,0.00,0.00,0.00,16.28,0.17,1.58,10.22,0.06
2026,1,M,BAL,19230,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.02,31.19,0.15
2026,1,M,CLE,18467,0.00,5.58,,0.00,0.00,0.00,0.00,18.02,0.07,1.98,13.28,0.07
2026,1,M,NYJ,17702,0.00,4.75,,0.00,0.00,0.00,0.00,20.37,0.20,0.54,4.59,0.04
2026,1,M,ATL,15907,0.00,6.17,,0.00,0.00,0.00,0.00,23.15,0.15,0.71,4.67,0.04
2026,1,M,NYG,14510,0.00,0.06,,0.00,0.00,0.00,0.00,0.28,0.00,1.88,29.92,0.15
2026,1,M,CIN,16965,0.00,0.16,,0.00,0.00,0.00,0.00,0.68,0.01,1.79,25.19,0.21
2026,1,M,BUF,17792,0.00,5.30,,0.00,0.00,0.00,0.00,19.81,0.11,1.16,8.12,0.07
2026,1,M,CIN,12764,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.83,27.67,0.18
2026,1,M,TB,18484,0.00,0.09,,0.00,0.00,0.00,0.00,0.43,0.00,1.71,23.35,0.24
2026,1,M,NYG,15468,0.00,5.13,,0.00,0.00,0.00,0.00,22.69,0.18,0.46,3.12,0.02
2026,1,M,BAL,13427,0.00,3.04,,0.00,0.00,0.00,0.00,12.87,0.14,1.48,11.23,0.07
2026,1,M,LAC,18478,0.00,0.13,,0.00,0.00,0.00,0.00,0.67,0.00,2.30,28.50,0.11
2026,1,M,NYG,17967,0.00,3.94,,0.00,0.00,0.00,0.00,18.40,0.12,0.95,7.09,0.05
2026,1,M,NYJ,18535,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.63,25.95,0.16
2026,1,M,LV,18457,0.00,0.09,,0.00,0.00,0.00,0.00,0.42,0.00,2.02,25.02,0.17
2026,1,M,TB,19320,0.00,0.08,,0.00,0.00,0.00,0.00,0.44,0.00,1.57,22.57,0.20
2026,1,M,DET,18642,0.00,0.05,,0.00,0.00,0.00,0.00,0.19,0.00,1.72,22.46,0.19
2026,1,M,MIA,19343,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.96,24.79,0.14
2026,1,M,LAR,14463,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.25,20.11,0.21
2026,1,M,GB,16741,0.00,3.42,,0.00,0.00,0.00,0.00,13.80,0.09,1.38,8.04,0.07
2026,1,M,TEN,16036,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.03,22.27,0.15
2026,1,M,LAC,18481,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.74,23.60,0.12
2026,1,M,NYJ,19314,0.00,0.17,,0.00,0.00,0.00,0.00,0.76,0.01,1.28,20.42,0.14
2026,1,M,PIT,19263,0.00,0.10,,0.00,0.00,0.00,0.00,0.52,0.00,1.60,19.88,0.16
2026,1,M,HOU,18555,0.00,0.08,,0.00,0.00,0.00,0.00,0.35,0.00,1.74,21.21,0.14
2026,1,M,CAR,17734,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.56,19.61,0.17
2026,1,M,KC,15831,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.31,20.79,0.15
2026,1,M,BUF,17732,0.00,0.04,,0.00,0.00,0.00,0.00,0.15,0.00,1.42,19.73,0.16
2026,1,M,NO,16898,0.00,3.28,,0.00,0.00,0.00,0.00,12.67,0.10,1.14,6.83,0.06
2026,1,M,DAL,13894,0.00,1.22,,0.00,0.00,0.00,0.00,7.91,0.06,0.93,13.11,0.07
2026,1,M,DET,17584,0.00,4.30,,0.00,0.00,0.00,0.00,16.91,0.12,0.37,2.44,0.02
2026,1,M,LAR,18497,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.65,16.97,0.18
2026,1,M,ATL,15850,0.00,0.03,,0.00,0.00,0.00,0.00,0.11,0.00,1.49,19.23,0.14
2026,1,M,NYG,17021,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.59,19.14,0.14
2026,1,M,BUF,13466,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.72,17.92,0.16
2026,1,M,ARI,11847,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.68,22.03,0.09
2026,1,M,DEN,16849,0.00,0.44,,0.00,0.00,0.00,0.00,1.81,0.02,1.58,17.90,0.10
2026,1,M,PIT,16889,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.78,18.16,0.14
2026,1,M,NE,19348,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.94,18.66,0.13
2026,1,M,ATL,13833,0.00,0.21,,0.00,0.00,0.00,0.00,0.92,0.01,1.67,18.14,0.11
2026,1,M,GB,18515,0.00,4.64,,0.00,0.00,0.00,0.00,14.74,0.11,0.47,3.04,0.03
2026,1,M,NYJ,19279,0.00,0.05,,0.00,0.00,0.00,0.00,0.23,0.00,1.78,18.00,0.13
2026,1,M,SF,19607,0.00,4.15,,0.00,0.00,0.00,0.00,16.50,0.07,0.55,3.35,0.03
2026,1,M,HOU,16932,0.00,0.07,,0.00,0.00,0.00,0.00,0.41,0.00,1.36,18.04,0.12
2026,1,M,KC,19240,0.00,3.84,,0.00,0.00,0.00,0.00,13.59,0.10,0.73,4.25,0.03
2026,1,M,SEA,18540,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.43,17.59,0.12
2026,1,M,CHI,14436,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.96,18.02,0.11
2026,1,M,MIA,19309,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.58,18.35,0.10
2026,1,M,NE,11861,0.00,0.13,,0.00,0.00,0.00,0.00,0.63,0.00,1.26,16.53,0.11
2026,1,M,JAX,18578,0.00,0.14,,0.00,0.00,0.00,0.00,0.55,0.01,1.29,14.80,0.12
2026,1,M,PHI,13502,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.13,15.76,0.12
