Season,GameWeek,Split,Team,PlayerID,PassAttempts,RushAttempts,Targets,PassCompletions,PassYards,PassTDs,PassInts,RushYards,RushTDs,RecCompletions,RecYards,RecTDs
2026,2,M,LAR,5971,31.01,1.34,0.00,19.67,240.58,1.55,0.57,3.82,0.05,0.00,0.00,0.00
2026,2,M,LAC,14446,31.27,4.70,0.00,20.34,229.82,1.34,0.48,18.86,0.18,0.00,0.00,0.00
2026,2,M,DET,10729,33.48,1.74,0.00,21.81,250.55,1.50,0.50,4.60,0.08,0.00,0.00,0.00
2026,2,M,CAR,16807,31.61,4.61,0.00,19.97,207.52,1.51,1.05,22.28,0.19,0.00,0.00,0.00
2026,2,M,PIT,4307,31.68,1.24,0.00,20.13,214.92,1.94,0.55,3.57,0.04,0.00,0.00,0.00
2026,2,M,MIN,10856,31.90,2.87,0.00,21.25,212.89,1.71,0.62,12.22,0.09,0.00,0.00,0.00
2026,2,M,ATL,16739,0.00,19.87,5.04,0.00,0.00,0.00,0.00,98.23,0.75,4.12,30.38,0.18
2026,2,M,DEN,16995,33.55,4.46,0.00,21.74,219.42,1.28,0.92,16.47,0.22,0.00,0.00,0.00
2026,2,M,NO,17037,34.40,4.77,0.00,21.86,236.19,1.04,0.59,16.21,0.17,0.00,0.00,0.00
2026,2,M,NYJ,8743,30.59,2.97,0.00,20.16,214.83,1.38,0.54,10.55,0.08,0.00,0.00,0.00
2026,2,M,IND,13491,31.03,3.33,0.00,19.39,217.15,1.17,0.47,13.30,0.12,0.00,0.00,0.00
2026,2,M,BUF,15876,0.00,18.35,3.24,0.00,0.00,0.00,0.00,93.40,0.72,2.83,19.61,0.18
2026,2,M,CLE,11712,28.49,3.08,0.00,20.41,214.75,1.18,0.97,11.53,0.11,0.00,0.00,0.00
2026,2,M,IND,14455,0.00,19.69,3.43,0.00,0.00,0.00,0.00,89.12,0.77,2.83,19.10,0.10
2026,2,M,LV,8057,31.18,1.94,0.00,20.64,220.71,1.26,1.03,4.32,0.08,0.00,0.00,0.00
2026,2,M,SEA,13736,29.91,4.07,0.00,18.13,195.98,0.92,0.68,17.73,0.15,0.00,0.00,0.00
2026,2,M,SF,11690,0.00,14.62,5.12,0.00,0.00,0.00,0.00,65.85,0.55,4.65,34.18,0.31
2026,2,M,DAL,15306,0.00,18.39,3.02,0.00,0.00,0.00,0.00,87.60,0.63,2.50,17.38,0.12
2026,2,M,HOU,13556,0.00,16.46,2.48,0.00,0.00,0.00,0.00,79.56,0.75,2.25,16.40,0.13
2026,2,M,ARI,10919,34.34,3.11,0.00,21.23,223.60,0.80,0.95,8.86,0.09,0.00,0.00,0.00
2026,2,M,PHI,12507,0.00,17.17,2.97,0.00,0.00,0.00,0.00,78.14,0.62,2.39,18.13,0.16
2026,2,M,TEN,16997,31.86,2.69,0.00,19.02,197.23,0.81,0.54,9.23,0.12,0.00,0.00,0.00
2026,2,M,LAR,15807,0.00,14.91,2.73,0.00,0.00,0.00,0.00,76.52,0.78,2.15,14.49,0.10
2026,2,M,BAL,10819,0.00,18.37,1.69,0.00,0.00,0.00,0.00,81.20,0.71,1.38,10.65,0.07
2026,2,M,KC,15909,0.00,17.29,3.80,0.00,0.00,0.00,0.00,68.85,0.65,3.43,25.60,0.05
2026,2,M,LAR,16790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026,2,M,MIA,16661,0.00,13.06,3.79,0.00,0.00,0.00,0.00,70.10,0.50,3.54,22.51,0.19
2026,2,M,SEA,16654,0.00,0.48,9.13,0.00,0.00,0.00,0.00,2.44,0.01,6.76,95.70,0.48
2026,2,M,ATL,11841,28.91,2.56,0.00,18.75,185.32,0.91,0.76,0.19,0.10,0.00,0.00,0.00
2026,2,M,NYG,18514,0.00,14.73,2.68,0.00,0.00,0.00,0.00,66.98,0.56,2.13,16.46,0.13
2026,2,M,LV,18487,0.00,18.08,4.80,0.00,0.00,0.00,0.00,65.81,0.51,3.64,17.70,0.15
2026,2,M,DAL,14411,0.00,0.18,8.39,0.00,0.00,0.00,0.00,1.07,0.01,5.86,87.04,0.51
2026,2,M,MIN,11763,0.00,14.40,2.58,0.00,0.00,0.00,0.00,71.52,0.43,2.15,14.67,0.12
2026,2,M,CIN,16934,0.00,15.57,4.72,0.00,0.00,0.00,0.00,57.85,0.44,3.97,20.07,0.23
2026,2,M,MIN,14509,0.00,0.13,9.16,0.00,0.00,0.00,0.00,0.58,0.00,6.13,87.28,0.48
2026,2,M,NYJ,15810,0.00,15.08,3.55,0.00,0.00,0.00,0.00,64.18,0.34,3.09,21.95,0.12
2026,2,M,TB,17784,0.00,16.07,3.07,0.00,0.00,0.00,0.00,59.58,0.40,2.76,19.69,0.14
2026,2,M,CIN,15183,0.00,0.26,9.14,0.00,0.00,0.00,0.00,0.95,0.01,6.06,73.48,0.61
2026,2,M,WAS,18811,0.00,11.85,1.66,0.00,0.00,0.00,0.00,57.73,0.60,1.32,12.28,0.09
2026,2,M,DET,15332,0.00,0.28,9.34,0.00,0.00,0.00,0.00,1.61,0.01,6.43,76.34,0.52
2026,2,M,DAL,15853,0.00,0.06,7.11,0.00,0.00,0.00,0.00,0.28,0.00,4.79,82.05,0.44
2026,2,M,GB,15946,0.00,0.14,6.78,0.00,0.00,0.00,0.00,0.76,0.01,4.02,70.79,0.60
2026,2,M,LAC,18445,0.00,14.81,3.60,0.00,0.00,0.00,0.00,61.40,0.39,3.34,17.25,0.09
2026,2,M,DEN,14418,0.00,14.41,2.68,0.00,0.00,0.00,0.00,64.08,0.48,2.24,9.91,0.07
2026,2,M,CLE,18516,0.00,15.74,2.28,0.00,0.00,0.00,0.00,55.91,0.57,1.89,12.40,0.06
2026,2,M,CHI,14394,0.00,13.62,2.67,0.00,0.00,0.00,0.00,56.69,0.54,2.08,12.92,0.06
2026,2,M,CAR,15242,0.00,13.99,2.43,0.00,0.00,0.00,0.00,64.17,0.36,2.02,11.73,0.12
2026,2,M,SEA,19299,0.00,13.30,1.80,0.00,0.00,0.00,0.00,66.11,0.38,1.50,10.95,0.06
2026,2,M,CAR,18547,0.00,0.08,8.38,0.00,0.00,0.00,0.00,0.37,0.00,4.49,70.39,0.50
2026,2,M,GB,17795,0.00,11.98,2.35,0.00,0.00,0.00,0.00,51.25,0.45,1.94,13.48,0.12
2026,2,M,NO,15895,0.00,0.10,8.94,0.00,0.00,0.00,0.00,0.36,0.00,5.87,77.81,0.32
2026,2,M,CIN,14506,0.00,0.06,6.98,0.00,0.00,0.00,0.00,0.23,0.00,4.15,58.42,0.63
2026,2,M,PHI,15406,0.00,0.05,7.01,0.00,0.00,0.00,0.00,0.24,0.00,5.11,69.59,0.44
2026,2,M,NE,15372,0.00,11.89,3.12,0.00,0.00,0.00,0.00,47.17,0.36,2.79,19.95,0.11
2026,2,M,PIT,13424,0.00,0.15,7.45,0.00,0.00,0.00,0.00,0.64,0.01,4.36,62.24,0.53
2026,2,M,NYJ,15829,0.00,0.17,8.96,0.00,0.00,0.00,0.00,0.56,0.00,5.59,64.37,0.50
2026,2,M,LAR,17690,0.00,11.03,1.10,0.00,0.00,0.00,0.00,57.86,0.48,0.82,5.27,0.04
2026,2,M,WAS,13536,0.00,0.06,6.57,0.00,0.00,0.00,0.00,0.28,0.00,4.58,67.46,0.43
2026,2,M,ARI,19235,0.00,12.89,4.50,0.00,0.00,0.00,0.00,45.25,0.34,3.39,19.60,0.11
2026,2,M,NO,15385,0.00,12.86,3.27,0.00,0.00,0.00,0.00,50.57,0.27,2.67,18.70,0.10
2026,2,M,SF,9253,0.00,0.00,6.46,0.00,0.00,0.00,0.00,0.00,0.00,3.95,56.46,0.55
2026,2,M,DET,15849,0.00,0.59,6.57,0.00,0.00,0.00,0.00,3.37,0.03,3.77,61.48,0.36
2026,2,M,PIT,15984,0.00,11.66,3.06,0.00,0.00,0.00,0.00,50.34,0.23,2.82,17.27,0.11
2026,2,M,PIT,14657,0.00,12.30,2.80,0.00,0.00,0.00,0.00,49.88,0.25,2.40,15.17,0.12
2026,2,M,BUF,12477,0.00,0.43,6.91,0.00,0.00,0.00,0.00,2.36,0.02,4.40,57.26,0.44
2026,2,M,KC,16963,0.00,0.47,7.50,0.00,0.00,0.00,0.00,1.78,0.02,5.35,63.08,0.33
2026,2,M,JAX,16690,0.00,0.47,7.80,0.00,0.00,0.00,0.00,1.13,0.01,4.43,60.09,0.40
2026,2,M,NYG,17704,0.00,0.16,8.71,0.00,0.00,0.00,0.00,0.61,0.00,5.04,59.26,0.43
2026,2,M,CAR,17976,0.00,0.08,6.45,0.00,0.00,0.00,0.00,0.37,0.00,4.46,58.19,0.43
2026,2,M,IND,16022,0.00,0.06,5.83,0.00,0.00,0.00,0.00,0.24,0.00,3.22,61.35,0.36
2026,2,M,LAC,17724,0.00,0.11,7.09,0.00,0.00,0.00,0.00,0.44,0.00,4.80,60.78,0.36
2026,2,M,DEN,15404,0.00,0.22,7.23,0.00,0.00,0.00,0.00,1.03,0.01,4.56,60.71,0.32
2026,2,M,ARI,15902,0.00,0.12,9.00,0.00,0.00,0.00,0.00,0.44,0.01,6.77,62.97,0.28
2026,2,M,GB,18500,0.00,0.82,6.27,0.00,0.00,0.00,0.00,3.82,0.03,3.85,53.39,0.35
2026,2,M,GB,16649,0.00,0.00,5.03,0.00,0.00,0.00,0.00,0.00,0.00,3.85,50.19,0.49
2026,2,M,WAS,10133,0.00,0.00,6.06,0.00,0.00,0.00,0.00,0.00,0.00,4.73,57.76,0.36
2026,2,M,ATL,15868,0.00,0.03,6.65,0.00,0.00,0.00,0.00,0.13,0.00,4.01,55.52,0.36
2026,2,M,GB,16977,0.00,0.83,5.13,0.00,0.00,0.00,0.00,6.04,0.04,3.81,46.48,0.37
2026,2,M,CHI,18460,0.00,0.06,6.20,0.00,0.00,0.00,0.00,0.20,0.00,4.26,51.78,0.40
2026,2,M,MIN,16895,0.00,0.28,5.46,0.00,0.00,0.00,0.00,2.43,0.02,3.33,48.30,0.40
2026,2,M,TB,18549,0.00,0.25,6.66,0.00,0.00,0.00,0.00,1.05,0.01,3.28,49.41,0.40
2026,2,M,CHI,18548,0.00,0.64,5.82,0.00,0.00,0.00,0.00,2.99,0.02,4.04,55.23,0.25
2026,2,M,BUF,16697,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72,52.04,0.37
2026,2,M,TEN,13590,0.00,10.87,1.99,0.00,0.00,0.00,0.00,48.33,0.27,1.51,7.80,0.03
2026,2,M,JAX,18524,0.00,10.67,2.50,0.00,0.00,0.00,0.00,35.18,0.39,1.75,9.94,0.09
2026,2,M,NE,18517,0.00,8.33,2.56,0.00,0.00,0.00,0.00,36.73,0.34,2.18,12.42,0.07
2026,2,M,HOU,18449,0.00,7.45,2.29,0.00,0.00,0.00,0.00,33.98,0.18,1.87,15.69,0.18
2026,2,M,LAR,9455,0.00,0.00,8.64,0.00,0.00,0.00,0.00,0.00,0.00,4.63,62.54,0.46
2026,2,M,SF,13429,0.00,0.96,4.79,0.00,0.00,0.00,0.00,4.99,0.06,3.38,43.99,0.30
2026,2,M,NYG,16033,0.00,0.00,5.90,0.00,0.00,0.00,0.00,0.00,0.00,4.78,46.21,0.40
2026,2,M,DEN,12586,0.00,0.00,6.63,0.00,0.00,0.00,0.00,0.00,0.00,3.73,50.90,0.31
2026,2,M,IND,18534,0.00,0.29,6.53,0.00,0.00,0.00,0.00,1.06,0.01,4.46,45.93,0.35
2026,2,M,DET,17033,0.00,0.06,5.89,0.00,0.00,0.00,0.00,0.29,0.00,4.42,46.31,0.35
2026,2,M,SF,11892,0.00,0.00,4.51,0.00,0.00,0.00,0.00,0.00,0.00,3.90,43.64,0.40
2026,2,M,HOU,16795,0.00,0.00,4.58,0.00,0.00,0.00,0.00,0.00,0.00,2.83,44.32,0.38
2026,2,M,CHI,17020,0.00,0.06,5.97,0.00,0.00,0.00,0.00,0.23,0.00,3.04,45.40,0.35
2026,2,M,KC,17687,0.00,1.11,5.69,0.00,0.00,0.00,0.00,5.86,0.06,3.18,46.24,0.18
2026,2,M,CLE,19242,0.00,0.74,5.13,0.00,0.00,0.00,0.00,3.24,0.03,3.24,43.91,0.29
2026,2,M,BAL,12559,0.00,0.40,4.99,0.00,0.00,0.00,0.00,1.65,0.01,3.86,39.24,0.41
2026,2,M,HOU,12514,0.00,0.00,5.62,0.00,0.00,0.00,0.00,0.00,0.00,4.17,44.25,0.35
2026,2,M,LAC,16899,0.00,0.19,5.35,0.00,0.00,0.00,0.00,0.69,0.00,3.27,43.30,0.35
2026,2,M,PHI,12860,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,3.69,39.36,0.42
2026,2,M,BUF,15892,0.00,0.12,5.83,0.00,0.00,0.00,0.00,0.59,0.00,4.48,47.52,0.27
2026,2,M,SEA,17968,0.00,7.16,1.84,0.00,0.00,0.00,0.00,31.55,0.29,1.51,11.05,0.07
2026,2,M,TB,11718,0.00,0.05,5.92,0.00,0.00,0.00,0.00,0.24,0.00,3.99,45.11,0.31
2026,2,M,IND,16689,0.00,0.27,6.08,0.00,0.00,0.00,0.00,0.86,0.01,4.03,44.53,0.30
2026,2,M,GB,16741,0.00,6.32,2.18,0.00,0.00,0.00,0.00,30.23,0.23,1.77,11.90,0.12
2026,2,M,SF,19607,0.00,8.62,0.93,0.00,0.00,0.00,0.00,39.51,0.25,0.81,5.52,0.05
2026,2,M,NE,10735,0.00,0.00,5.23,0.00,0.00,0.00,0.00,0.00,0.00,3.96,43.52,0.32
2026,2,M,ARI,16957,0.00,0.05,6.15,0.00,0.00,0.00,0.00,0.18,0.00,3.64,48.74,0.23
2026,2,M,ARI,17674,0.00,0.00,6.47,0.00,0.00,0.00,0.00,0.00,0.00,3.03,47.30,0.25
2026,2,M,KC,8783,0.00,0.00,5.62,0.00,0.00,0.00,0.00,0.00,0.00,4.38,48.33,0.23
2026,2,M,BAL,15210,0.00,0.06,5.28,0.00,0.00,0.00,0.00,0.26,0.00,2.88,41.13,0.34
2026,2,M,JAX,16933,0.00,8.93,0.69,0.00,0.00,0.00,0.00,36.51,0.34,0.49,3.17,0.02
2026,2,M,WAS,15802,0.00,5.17,2.74,0.00,0.00,0.00,0.00,24.36,0.16,2.78,18.93,0.13
2026,2,M,CLE,18472,0.00,0.22,5.13,0.00,0.00,0.00,0.00,0.69,0.01,3.70,39.99,0.32
2026,2,M,TB,15222,0.00,6.79,2.37,0.00,0.00,0.00,0.00,27.53,0.24,2.01,12.25,0.10
2026,2,M,CHI,18520,0.00,8.43,1.55,0.00,0.00,0.00,0.00,35.82,0.21,1.07,8.21,0.06
2026,2,M,CLE,19298,0.00,0.14,4.84,0.00,0.00,0.00,0.00,0.57,0.01,2.96,42.29,0.26
2026,2,M,LV,16694,0.00,0.50,5.71,0.00,0.00,0.00,0.00,2.41,0.02,2.98,41.58,0.22
2026,2,M,NE,16027,0.00,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,3.20,42.62,0.26
2026,2,M,NO,17975,0.00,0.05,5.67,0.00,0.00,0.00,0.00,0.23,0.00,3.81,46.64,0.18
2026,2,M,DAL,15947,0.00,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,3.89,37.58,0.33
2026,2,M,MIA,19343,0.00,0.05,5.03,0.00,0.00,0.00,0.00,0.21,0.00,3.14,40.45,0.27
2026,2,M,NO,14630,0.00,0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,4.30,45.81,0.17
2026,2,M,HOU,18555,0.00,0.30,3.95,0.00,0.00,0.00,0.00,1.35,0.01,2.75,35.91,0.30
2026,2,M,NE,11861,0.00,0.05,4.95,0.00,0.00,0.00,0.00,0.20,0.00,3.23,41.90,0.22
2026,2,M,MIA,17863,0.00,0.99,5.03,0.00,0.00,0.00,0.00,5.06,0.06,3.77,33.22,0.22
2026,2,M,PIT,17043,0.00,0.03,5.20,0.00,0.00,0.00,0.00,0.11,0.00,2.96,35.09,0.32
2026,2,M,JAX,17716,0.00,0.20,5.55,0.00,0.00,0.00,0.00,0.97,0.01,2.89,41.96,0.18
2026,2,M,PHI,16658,0.00,0.05,4.20,0.00,0.00,0.00,0.00,0.23,0.00,2.62,35.66,0.30
2026,2,M,HOU,16932,0.00,0.07,4.48,0.00,0.00,0.00,0.00,0.43,0.00,2.45,35.49,0.30
2026,2,M,TEN,16941,0.00,6.42,2.80,0.00,0.00,0.00,0.00,27.70,0.22,2.33,11.75,0.02
2026,2,M,TEN,19268,0.00,0.09,6.39,0.00,0.00,0.00,0.00,0.36,0.00,3.11,40.65,0.21
2026,2,M,ATL,15907,0.00,7.22,0.85,0.00,0.00,0.00,0.00,30.68,0.26,0.68,4.56,0.04
2026,2,M,LV,16025,0.00,0.25,4.71,0.00,0.00,0.00,0.00,1.03,0.01,2.52,38.83,0.21
2026,2,M,MIN,13610,0.00,0.00,4.73,0.00,0.00,0.00,0.00,0.00,0.00,3.85,37.30,0.25
2026,2,M,PIT,15267,0.00,0.00,4.44,0.00,0.00,0.00,0.00,0.00,0.00,3.62,33.06,0.32
2026,2,M,ATL,15265,0.00,0.00,5.16,0.00,0.00,0.00,0.00,0.00,0.00,3.56,40.32,0.20
2026,2,M,DAL,17974,0.00,0.20,3.63,0.00,0.00,0.00,0.00,1.07,0.01,2.52,35.54,0.25
2026,2,M,NYJ,17668,0.00,0.06,5.32,0.00,0.00,0.00,0.00,0.18,0.00,2.51,37.62,0.24
2026,2,M,CAR,17747,0.00,5.90,2.09,0.00,0.00,0.00,0.00,25.52,0.15,1.66,10.35,0.11
2026,2,M,SEA,16560,0.00,0.71,3.92,0.00,0.00,0.00,0.00,4.64,0.02,2.41,35.46,0.17
2026,2,M,SEA,17811,0.00,0.65,4.29,0.00,0.00,0.00,0.00,2.80,0.03,3.49,32.31,0.24
2026,2,M,MIN,14410,0.00,4.97,1.91,0.00,0.00,0.00,0.00,24.85,0.14,1.63,11.30,0.11
2026,2,M,LAC,16810,0.00,5.90,1.47,0.00,0.00,0.00,0.00,31.31,0.13,1.24,8.28,0.06
2026,2,M,ARI,15976,0.00,8.46,1.51,0.00,0.00,0.00,0.00,28.01,0.20,1.28,8.39,0.04
2026,2,M,NE,16751,0.00,0.35,4.40,0.00,0.00,0.00,0.00,1.32,0.01,3.18,39.11,0.16
2026,2,M,DEN,19241,0.00,5.81,2.82,0.00,0.00,0.00,0.00,22.23,0.15,2.28,12.37,0.10
2026,2,M,CLE,14458,0.00,0.07,4.72,0.00,0.00,0.00,0.00,0.31,0.00,2.63,38.73,0.17
2026,2,M,SEA,11863,0.00,0.07,4.09,0.00,0.00,0.00,0.00,0.39,0.00,2.72,36.00,0.20
2026,2,M,WAS,19237,0.00,0.11,3.75,0.00,0.00,0.00,0.00,0.62,0.01,2.53,33.19,0.23
2026,2,M,NYJ,17702,0.00,7.00,1.02,0.00,0.00,0.00,0.00,26.68,0.20,0.82,5.81,0.06
2026,2,M,IND,8627,0.00,0.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,3.15,35.34,0.19
2026,2,M,DEN,18562,0.00,0.09,4.97,0.00,0.00,0.00,0.00,0.37,0.00,3.06,37.32,0.15
2026,2,M,KC,15831,0.00,0.00,3.58,0.00,0.00,0.00,0.00,0.00,0.00,1.92,33.68,0.20
2026,2,M,JAX,17017,0.00,0.00,4.85,0.00,0.00,0.00,0.00,0.00,0.00,3.45,34.12,0.17
2026,2,M,TEN,15838,0.00,0.20,5.76,0.00,0.00,0.00,0.00,0.96,0.01,3.30,34.05,0.14
2026,2,M,SF,11163,0.00,0.00,3.27,0.00,0.00,0.00,0.00,0.00,0.00,2.00,28.38,0.26
2026,2,M,JAX,13517,0.00,0.26,5.02,0.00,0.00,0.00,0.00,1.13,0.01,3.02,34.34,0.13
2026,2,M,LV,16666,0.00,0.00,6.16,0.00,0.00,0.00,0.00,0.00,0.00,3.98,36.27,0.12
2026,2,M,MIA,19309,0.00,0.04,3.92,0.00,0.00,0.00,0.00,0.18,0.00,2.42,30.19,0.21
2026,2,M,CAR,10215,0.00,0.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,2.39,25.28,0.28
2026,2,M,BAL,13427,0.00,3.55,2.18,0.00,0.00,0.00,0.00,14.22,0.12,1.93,13.31,0.12
2026,2,M,LAC,18478,0.00,0.13,4.33,0.00,0.00,0.00,0.00,0.56,0.00,2.92,32.86,0.14
2026,2,M,PHI,19231,0.00,0.11,3.30,0.00,0.00,0.00,0.00,0.57,0.01,2.25,27.51,0.20
2026,2,M,DAL,17091,0.00,3.80,0.94,0.00,0.00,0.00,0.00,26.02,0.09,0.77,6.28,0.05
2026,2,M,PIT,19263,0.00,0.05,3.55,0.00,0.00,0.00,0.00,0.24,0.00,2.29,26.27,0.22
2026,2,M,TB,16032,0.00,0.00,4.22,0.00,0.00,0.00,0.00,0.00,0.00,2.97,27.87,0.19
2026,2,M,CLE,18526,0.00,5.02,1.71,0.00,0.00,0.00,0.00,16.78,0.11,1.39,9.82,0.09
2026,2,M,TB,17763,0.00,0.11,2.93,0.00,0.00,0.00,0.00,0.54,0.00,1.82,24.23,0.22
2026,2,M,CIN,11698,0.00,4.64,1.64,0.00,0.00,0.00,0.00,17.22,0.17,1.40,7.96,0.04
2026,2,M,NYG,19313,0.00,0.06,3.71,0.00,0.00,0.00,0.00,0.26,0.00,2.13,25.39,0.20
2026,2,M,NO,11732,0.00,5.48,1.72,0.00,0.00,0.00,0.00,19.81,0.13,1.53,9.39,0.01
2026,2,M,TEN,18503,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,2.78,23.22,0.20
2026,2,M,TEN,12616,0.00,0.04,3.62,0.00,0.00,0.00,0.00,0.18,0.00,1.57,25.39,0.16
2026,2,M,NYG,13449,0.00,4.19,0.30,0.00,0.00,0.00,0.00,17.88,0.13,0.32,1.90,0.02
2026,2,M,CIN,16965,0.00,0.20,3.17,0.00,0.00,0.00,0.00,0.77,0.01,1.74,22.67,0.18
2026,2,M,LAR,14463,0.00,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,2.81,28.95,0.30
2026,2,M,BUF,17792,0.00,4.32,1.04,0.00,0.00,0.00,0.00,18.97,0.08,0.88,6.67,0.06
2026,2,M,MIA,15891,0.00,0.00,3.08,0.00,0.00,0.00,0.00,0.00,0.00,2.35,25.55,0.14
2026,2,M,LV,18457,0.00,0.06,3.37,0.00,0.00,0.00,0.00,0.25,0.00,2.06,25.21,0.13
2026,2,M,CHI,11429,0.00,0.19,3.19,0.00,0.00,0.00,0.00,0.91,0.00,2.31,24.62,0.13
2026,2,M,DET,17760,0.00,3.78,0.60,0.00,0.00,0.00,0.00,17.34,0.18,0.21,3.53,0.02
2026,2,M,BAL,17728,0.00,0.06,2.63,0.00,0.00,0.00,0.00,0.25,0.00,1.49,21.20,0.19
2026,2,M,CIN,12764,0.00,0.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,2.49,22.95,0.16
2026,2,M,CAR,17734,0.00,0.00,3.26,0.00,0.00,0.00,0.00,0.00,0.00,1.66,20.36,0.19
2026,2,M,NYJ,19279,0.00,0.05,3.21,0.00,0.00,0.00,0.00,0.21,0.00,2.46,21.83,0.16
2026,2,M,PHI,16705,0.00,2.65,0.48,0.00,0.00,0.00,0.00,11.82,0.12,0.35,3.05,0.03
2026,2,M,LV,19300,0.00,3.97,0.94,0.00,0.00,0.00,0.00,16.52,0.13,0.72,4.37,0.03
2026,2,M,MIN,19234,0.00,3.39,0.96,0.00,0.00,0.00,0.00,15.61,0.10,0.83,5.69,0.05
2026,2,M,BAL,10994,0.00,0.06,2.66,0.00,0.00,0.00,0.00,0.28,0.00,1.55,21.65,0.12
2026,2,M,WAS,15289,0.00,0.00,2.42,0.00,0.00,0.00,0.00,0.00,0.00,1.90,20.50,0.14
2026,2,M,LAC,18481,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,1.72,21.67,0.12
2026,2,M,WAS,18533,0.00,3.57,0.45,0.00,0.00,0.00,0.00,16.39,0.13,0.37,2.91,0.03
2026,2,M,MIN,18553,0.00,0.04,2.59,0.00,0.00,0.00,0.00,0.20,0.00,2.14,20.05,0.14
2026,2,M,NO,13426,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,2.29,21.98,0.11
2026,2,M,DAL,13894,0.00,0.98,1.47,0.00,0.00,0.00,0.00,5.91,0.03,0.98,15.01,0.09
2026,2,M,HOU,13822,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,0.00,1.51,16.49,0.18
2026,2,M,NYG,14510,0.00,0.03,2.78,0.00,0.00,0.00,0.00,0.13,0.00,1.45,19.86,0.11
2026,2,M,ATL,15850,0.00,0.03,2.77,0.00,0.00,0.00,0.00,0.13,0.00,1.42,18.41,0.14
2026,2,M,BUF,13466,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,1.59,17.05,0.16
2026,2,M,LAR,18497,0.00,0.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,1.82,21.80,0.21
2026,2,M,DET,18642,0.00,0.05,2.44,0.00,0.00,0.00,0.00,0.27,0.00,1.34,17.99,0.13
2026,2,M,TB,19320,0.00,0.09,2.44,0.00,0.00,0.00,0.00,0.37,0.00,1.30,17.23,0.14
2026,2,M,NYJ,18535,0.00,0.00,3.06,0.00,0.00,0.00,0.00,0.00,0.00,2.22,18.45,0.12
