PlayerID,ID,position,Season,Week,NFLTeamID,Rushes,RushYards,PassComp,PassAtt,PassYards,Receptions,ReceptYds,PassTD,RecptTD,RushTD,Targets
1229083,18534,TE,2025,10,IND,0,0,0,0,0,8,99,0,0,0,10
1271740,16277,TE,2025,10,IND,0,0,0,0,0,0,0,0,0,0,0
273278,5653,QB,2025,11,Was,0,0,0,0,0,0,0,0,0,0,0
503177,8781,TE,2025,11,Was,0,0,0,0,0,4,42,0,0,0,8
606551,10994,WR,2025,11,Was,0,0,0,0,0,2,28,0,0,0,5
607843,10074,QB,2025,11,Was,4,49,20,30,213,0,0,1,0,0,0
608360,11191,WR,2025,11,Was,0,0,0,0,0,0,0,0,0,0,1
832900,12667,RB,2025,11,Was,0,0,0,0,0,0,0,0,0,0,0
835749,13429,WR,2025,11,Was,1,3,0,0,0,7,74,0,1,0,8
837594,11767,RB,2025,11,Was,4,13,0,0,0,2,16,0,0,0,2
883259,14750,WR,2025,11,MIA,0,0,0,0,0,0,0,0,0,0,0
912061,12773,WR,2025,11,MIA,0,0,0,0,0,0,0,0,0,0,0
944038,15289,TE,2025,11,Was,0,0,0,0,0,0,0,0,0,0,0
973947,14465,QB,2025,11,MIA,0,0,14,20,171,0,0,0,0,0,0
1107232,18160,TE,2025,11,Was,0,0,0,0,0,1,4,0,0,0,1
1113403,16933,RB,2025,11,Was,15,79,0,0,0,1,6,0,0,0,1
1123630,17335,TE,2025,11,MIA,0,0,0,0,0,1,14,0,0,0,1
1125749,15404,WR,2025,11,MIA,0,0,0,0,0,3,52,0,0,0,7
1128085,15891,TE,2025,11,MIA,0,0,0,0,0,2,18,0,0,0,4
1173032,17978,WR,2025,11,MIA,0,0,0,0,0,0,0,0,0,0,0
1173255,17863,WR,2025,11,MIA,0,0,0,0,0,3,42,0,0,0,3
1180294,18251,TE,2025,11,MIA,0,0,0,0,0,0,0,0,0,0,0
1191186,18811,RB,2025,11,Was,9,28,0,0,0,1,5,0,0,0,1
1214689,18643,WR,2025,11,Was,0,0,0,0,0,1,13,0,0,0,1
1231820,16661,RB,2025,11,MIA,21,120,0,0,0,5,45,0,0,0,5
1286513,17800,RB,2025,11,MIA,1,4,0,0,0,0,0,0,0,0,0
1377766,18450,RB,2025,11,MIA,9,45,0,0,0,0,0,0,0,1,0
1380476,19094,WR,2025,11,Was,0,0,0,0,0,1,25,0,0,0,1
791365,12860,TE,2025,10,Phi,0,0,0,0,0,4,43,0,0,0,6
883302,12507,RB,2025,10,Phi,22,60,0,0,0,3,41,0,0,0,3
912137,14371,QB,2025,10,GB ,5,28,20,36,176,0,0,0,0,0,0
913271,14416,QB,2025,10,Phi,5,27,15,26,183,0,0,1,0,0,0
921050,15245,TE,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,0
944416,13582,RB,2025,10,GB ,21,74,0,0,0,5,33,0,0,1,6
944826,13432,WR,2025,10,Phi,0,0,0,0,0,2,13,0,0,0,3
976221,16039,TE,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,1
1060262,15406,WR,2025,10,Phi,0,0,0,0,0,4,69,0,1,0,7
1067918,15946,WR,2025,10,GB ,0,0,0,0,0,2,45,0,0,0,4
1068803,15935,WR,2025,10,GB ,0,0,0,0,0,2,28,0,0,0,5
1107037,16866,TE,2025,10,GB ,0,0,0,0,0,0,0,0,0,0,0
1121878,15850,WR,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,1
1122653,16027,WR,2025,10,GB ,0,0,0,0,0,1,5,0,0,0,4
1125739,16931,TE,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,0
1127065,16741,RB,2025,10,GB ,0,0,0,0,0,0,0,0,0,0,0
1131017,16170,TE,2025,10,GB ,0,0,0,0,0,0,0,0,0,0,0
1172428,16658,WR,2025,10,GB ,0,0,0,0,0,4,38,0,0,0,8
1177970,17045,WR,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,0
1179790,16663,TE,2025,10,GB ,0,0,0,0,0,3,23,0,0,0,3
1213872,18554,WR,2025,10,GB ,0,0,0,0,0,2,2,0,0,0,2
1215035,16705,RB,2025,10,Phi,3,7,0,0,0,0,0,0,0,0,0
1223318,18958,WR,2025,10,Phi,0,0,0,0,0,0,0,0,0,0,0
1231559,17184,WR,2025,10,GB ,0,0,0,0,0,0,0,0,0,0,0
1287636,17802,RB,2025,10,Phi,4,17,0,0,0,2,17,0,0,0,2
1447759,17593,RB,2025,10,GB ,1,2,0,0,0,1,2,0,0,0,1
448240,8783,TE,2025,13,KC ,0,0,0,0,0,5,45,0,1,0,6
591816,11008,QB,2025,13,DAL,3,-2,27,39,320,0,0,2,0,0,0
660151,12389,TE,2025,13,KC ,0,0,0,0,0,0,0,0,0,0,0
746613,11739,RB,2025,13,KC ,14,58,0,0,0,1,22,0,0,0,2
835909,11877,WR,2025,13,KC ,0,0,0,0,0,0,0,0,0,0,1
839031,11839,QB,2025,13,KC ,3,30,23,34,261,0,0,4,0,0,0
865958,13894,WR,2025,13,DAL,3,33,0,0,0,2,28,0,0,0,2
975028,15828,RB,2025,13,DAL,3,47,0,0,0,0,0,0,0,1,0
976220,13502,WR,2025,13,KC ,0,0,0,0,0,2,20,0,1,0,2
1062020,14411,WR,2025,13,DAL,0,0,0,0,0,7,112,0,1,0,9
1065361,15947,TE,2025,13,DAL,0,0,0,0,0,5,36,0,0,0,6
1066424,16010,WR,2025,13,DAL,0,0,0,0,0,0,0,0,0,0,0
1106832,16104,RB,2025,13,KC ,3,16,0,0,0,2,17,0,0,0,2
1107881,15306,RB,2025,13,DAL,17,59,0,0,0,3,21,0,1,0,3
1108202,17908,TE,2025,13,DAL,0,0,0,0,0,0,0,0,0,0,0
1110301,15831,WR,2025,13,KC ,0,0,0,0,0,0,0,0,0,0,0
1127080,16744,WR,2025,13,KC ,0,0,0,0,0,0,0,0,0,0,0
1130242,16855,TE,2025,13,DAL,0,0,0,0,0,1,1,0,0,0,1
1163272,17894,TE,2025,13,KC ,0,0,0,0,0,1,4,0,0,0,1
1172053,15853,WR,2025,13,DAL,0,0,0,0,0,6,88,0,0,0,13
1173538,16963,WR,2025,13,KC ,1,2,0,0,0,8,92,0,2,0,12
1313668,18529,RB,2025,13,KC ,0,0,0,0,0,0,0,0,0,0,0
1326638,17687,WR,2025,13,KC ,2,13,0,0,0,4,61,0,0,0,6
1393832,17974,WR,2025,13,DAL,0,0,0,0,0,3,34,0,0,0,3
273278,5653,QB,2025,17,WAS,2,10,15,23,198,0,0,0,0,0,0
591816,11008,QB,2025,17,Dal,4,24,19,37,307,0,0,2,0,0,0
606551,10994,WR,2025,17,WAS,0,0,0,0,0,1,15,0,0,0,1
749681,12447,WR,2025,17,WAS,0,0,0,0,0,0,0,0,0,0,0
832900,12667,RB,2025,17,WAS,0,0,0,0,0,0,0,0,0,0,0
835749,13429,WR,2025,17,WAS,2,25,0,0,0,2,68,0,0,0,4
836116,13536,WR,2025,17,WAS,0,0,0,0,0,5,63,0,0,0,7
837594,11767,RB,2025,17,WAS,1,-2,0,0,0,3,12,0,0,0,3
865958,13894,WR,2025,17,Dal,0,0,0,0,0,1,86,0,1,0,1
944038,15289,TE,2025,17,WAS,0,0,0,0,0,0,0,0,0,0,0
975028,15828,RB,2025,17,Dal,20,103,0,0,0,0,0,0,0,0,2
