Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Side,Proj,Odds,OppositeOdds,ImpliedProb,FairProb,Hold,OneSided,OurProb,Edge,ModelEdge,EdgeBasis,DevigMethod,LineSource,FixtureID,CapturedAt
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passTD,BetRivers,0.5,under,1.15,185,-250,0.3509,0.3294,0.0652,0,0.3166,-0.0342,-0.0128,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,rushYds,Caesars,19.5,over,32.45,-380,,0.7917,0.7917,,1,0.7575,-0.0342,-0.0342,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,Hard Rock,301.5,under,223.25,-1100,500,0.9167,0.8462,0.0833,0,0.8824,-0.0343,0.0363,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,rushYds,BetRivers,19.5,over,14.63,290,,0.2564,0.2564,,1,0.2219,-0.0345,-0.0345,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,receptions,Hard Rock,6.5,over,3.52,650,-2000,0.1333,0.1228,0.0857,0,0.0988,-0.0345,-0.0240,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,49.5,under,52.68,100,-135,0.5000,0.4653,0.0745,0,0.4655,-0.0345,0.0001,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,87.5,under,52.68,-550,325,0.8462,0.7824,0.0814,0,0.8116,-0.0345,0.0292,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,recYds,DraftKings,49.5,over,61.67,-233,,0.6997,0.6997,,1,0.6651,-0.0346,-0.0346,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,64.5,over,52.68,140,-200,0.4167,0.3846,0.0833,0,0.3821,-0.0346,-0.0025,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,Hard Rock,271.5,over,223.25,275,-425,0.2667,0.2478,0.0762,0,0.2321,-0.0346,-0.0157,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Caesars,52.5,under,52.68,-114,-115,0.5327,0.4990,0.0676,0,0.4980,-0.0347,-0.0009,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,FanDuel,52.5,under,52.68,-114,-114,0.5327,0.5000,0.0654,0,0.4980,-0.0347,-0.0020,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,Caesars,99.5,over,52.56,650,,0.1333,0.1333,,1,0.0987,-0.0347,-0.0347,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,Hard Rock,123.5,under,87.97,-750,375,0.8824,0.8074,0.0929,0,0.8476,-0.0347,0.0403,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,Hard Rock,99.5,over,52.56,650,-1800,0.1333,0.1234,0.0807,0,0.0987,-0.0347,-0.0247,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,DraftKings,139.5,over,87.97,870,,0.1031,0.1031,,1,0.0683,-0.0348,-0.0348,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passYds,Caesars,219.5,over,232.97,-148,,0.5968,0.5968,,1,0.5620,-0.0348,-0.0348,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,receptions,FanDuel,7.5,over,4.64,386,,0.2058,0.2058,,1,0.1710,-0.0348,-0.0348,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,DraftKings,129.5,over,52.56,1820,,0.0521,0.0521,,1,0.0173,-0.0348,-0.0348,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,42.5,under,52.68,135,-195,0.4255,0.3916,0.0865,0,0.3907,-0.0348,-0.0009,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,receptions,Hard Rock,7.5,over,3.73,1300,-6000,0.0714,0.0677,0.0550,0,0.0367,-0.0348,-0.0310,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushAtt,DraftKings,21.5,over,18.91,237,,0.2967,0.2967,,1,0.2619,-0.0349,-0.0349,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passYds,Hard Rock,347.5,under,232.97,-6000,1400,0.9836,0.9365,0.0503,0,0.9487,-0.0349,0.0122,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,recYds,Caesars,79.5,over,69.75,125,,0.4444,0.4444,,1,0.4095,-0.0350,-0.0350,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,Hard Rock,341.5,over,223.25,1300,-6000,0.0714,0.0677,0.0550,0,0.0364,-0.0350,-0.0313,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,DraftKings,39.5,over,52.68,-208,,0.6753,0.6753,,1,0.6403,-0.0351,-0.0351,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,Hard Rock,36.5,over,28.67,400,-700,0.2000,0.1860,0.0750,0,0.1649,-0.0351,-0.0211,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,recYds,DraftKings,149.5,over,69.75,1420,,0.0658,0.0658,,1,0.0306,-0.0352,-0.0352,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passTD,FanDuel,3.5,over,1.48,917,,0.0983,0.0983,,1,0.0632,-0.0352,-0.0352,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,Caesars,9.5,over,15.36,-235,,0.7015,0.7015,,1,0.6663,-0.0352,-0.0352,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,recYds,theScore,109.5,over,69.75,375,,0.2105,0.2105,,1,0.1754,-0.0352,-0.0352,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,Hard Rock,211.5,under,223.25,110,-155,0.4762,0.4393,0.0840,0,0.4410,-0.0352,0.0017,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,recYds,Hard Rock,28.5,under,34.63,115,-160,0.4651,0.4305,0.0805,0,0.4299,-0.0352,-0.0006,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,Caesars,119.5,over,97.69,215,,0.3175,0.3175,,1,0.2822,-0.0353,-0.0353,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,theScore,49.5,over,76.14,-800,,0.8889,0.8889,,1,0.8536,-0.0353,-0.0353,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,receptions,Hard Rock,6.5,under,3.73,-1600,650,0.9412,0.8759,0.0745,0,0.9059,-0.0353,0.0300,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16649,Tucker Kraft,GB,TE,vs ATL,receptions,Hard Rock,3.5,under,3.83,120,-155,0.4545,0.4279,0.0624,0,0.4191,-0.0354,-0.0088,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16649,Tucker Kraft,GB,TE,vs ATL,receptions,theScore,3.5,under,3.83,120,-155,0.4545,0.4279,0.0624,0,0.4191,-0.0354,-0.0088,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,recYds,DraftKings,159.5,over,61.67,2700,,0.0357,0.0357,,1,0.0000,-0.0357,-0.0357,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,DraftKings,69.5,over,22.63,2700,,0.0357,0.0357,,1,0.0000,-0.0357,-0.0357,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,receptions,Hard Rock,6.5,over,2.74,1200,-5000,0.0769,0.0728,0.0573,0,0.0412,-0.0357,-0.0316,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,receptions,Hard Rock,5.5,under,4.89,-150,115,0.6000,0.5633,0.0651,0,0.5643,-0.0357,0.0010,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,receptions,Caesars,3.5,over,3.52,-118,-102,0.5413,0.5174,0.0462,0,0.5055,-0.0358,-0.0119,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Caesars,59.5,over,76.14,-355,,0.7802,0.7802,,1,0.7444,-0.0358,-0.0358,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,DraftKings,279.5,over,199.74,594,,0.1441,0.1441,,1,0.1082,-0.0359,-0.0359,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,completions,Caesars,19.5,under,18.74,-141,107,0.5851,0.5477,0.0682,0,0.5492,-0.0359,0.0014,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16649,Tucker Kraft,GB,TE,vs ATL,recYds,Hard Rock,6.5,under,49.04,1300,-6000,0.0714,0.0677,0.0550,0,0.0355,-0.0359,-0.0322,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,receptions,FanDuel,8.5,over,4.64,636,,0.1359,0.1359,,1,0.0998,-0.0360,-0.0360,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,FanDuel,59.5,over,52.68,114,,0.4673,0.4673,,1,0.4313,-0.0360,-0.0360,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,DraftKings,209.5,over,256.07,-275,,0.7333,0.7333,,1,0.6974,-0.0360,-0.0360,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,DraftKings,99.5,over,64.26,582,,0.1466,0.1466,,1,0.1106,-0.0360,-0.0360,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,receptions,FanDuel,5.5,over,4.89,112,-148,0.4717,0.4415,0.0685,0,0.4357,-0.0360,-0.0058,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,DraftKings,199.5,over,259.92,-355,,0.7802,0.7802,,1,0.7441,-0.0361,-0.0361,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15850,Jahan Dotson,ATL,WR,at GB,receptions,Hard Rock,5.5,over,1.43,2500,,0.0385,0.0385,,1,0.0023,-0.0361,-0.0361,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15907,Brian Robinson Jr.,ATL,RB,at GB,rushYds,DraftKings,19.5,over,22,-166,,0.6241,0.6241,,1,0.5879,-0.0362,-0.0362,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,Hard Rock,113.5,over,87.97,275,-475,0.2667,0.2440,0.0928,0,0.2304,-0.0362,-0.0136,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,rushYds,Hard Rock,23.5,under,32.45,185,-275,0.3509,0.3236,0.0842,0,0.3147,-0.0362,-0.0089,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passYds,Caesars,279.5,over,232.97,245,,0.2899,0.2899,,1,0.2536,-0.0363,-0.0363,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,rushYds,Hard Rock,24.5,under,32.45,170,-250,0.3704,0.3415,0.0847,0,0.3341,-0.0363,-0.0074,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,recYds,FanDuel,124.5,over,69.75,637,,0.1357,0.1357,,1,0.0993,-0.0364,-0.0364,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passTD,DraftKings,3.5,over,1.57,800,,0.1111,0.1111,,1,0.0747,-0.0364,-0.0364,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passYds,Caesars,269.5,over,232.97,196,,0.3378,0.3378,,1,0.3013,-0.0365,-0.0365,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,DraftKings,99.5,over,52.68,550,,0.1538,0.1538,,1,0.1173,-0.0365,-0.0365,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,FanDuel,222.5,under,223.25,-114,-114,0.5327,0.5000,0.0654,0,0.4962,-0.0365,-0.0038,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,57.5,over,52.68,105,-145,0.4878,0.4518,0.0796,0,0.4513,-0.0365,-0.0005,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,99.5,over,45.05,1200,,0.0769,0.0769,,1,0.0403,-0.0366,-0.0366,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passYds,Caesars,289.5,over,232.97,305,,0.2469,0.2469,,1,0.2102,-0.0367,-0.0367,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,FanDuel,49.5,over,40.08,190,,0.3448,0.3448,,1,0.3082,-0.0367,-0.0367,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,DraftKings,159.5,over,87.97,1680,,0.0562,0.0562,,1,0.0194,-0.0368,-0.0368,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,receptions,FanDuel,10.5,over,4.64,1499,,0.0625,0.0625,,1,0.0258,-0.0368,-0.0368,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,52.5,under,52.68,-115,-115,0.5349,0.5000,0.0698,0,0.4980,-0.0368,-0.0020,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passTD,theScore,3.5,over,1.48,900,,0.1000,0.1000,,1,0.0632,-0.0368,-0.0368,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,Hard Rock,11.5,under,15.36,135,-185,0.4255,0.3960,0.0747,0,0.3886,-0.0369,-0.0074,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,rushYds,DraftKings,49.5,over,14.63,2600,,0.0370,0.0370,,1,0.0000,-0.0370,-0.0370,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,DraftKings,69.5,over,15.36,2600,,0.0370,0.0370,,1,0.0000,-0.0370,-0.0370,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,theScore,79.5,over,52.56,275,,0.2667,0.2667,,1,0.2297,-0.0370,-0.0370,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passYds,FanDuel,399.5,over,260.17,1499,,0.0625,0.0625,,1,0.0254,-0.0371,-0.0371,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,DraftKings,199.5,over,223.25,-190,,0.6552,0.6552,,1,0.6179,-0.0372,-0.0372,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,rushYds,Hard Rock,34.5,over,63.83,-600,350,0.8571,0.7941,0.0794,0,0.8199,-0.0372,0.0258,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,receptions,Caesars,7.5,over,4.64,380,,0.2083,0.2083,,1,0.1710,-0.0373,-0.0373,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,rushYds,FanDuel,29.5,over,63.83,-854,,0.8952,0.8952,,1,0.8579,-0.0373,-0.0373,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passYds,Caesars,369.5,over,260.17,900,,0.1000,0.1000,,1,0.0627,-0.0373,-0.0373,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,recYds,Hard Rock,35.5,under,12.1,-9000,1750,0.9890,0.9482,0.0431,0,0.9517,-0.0373,0.0035,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,recYds,theScore,19.5,over,34.63,-240,,0.7059,0.7059,,1,0.6686,-0.0373,-0.0373,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16649,Tucker Kraft,GB,TE,vs ATL,receptions,Caesars,3.5,over,3.83,-162,,0.6183,0.6183,,1,0.5809,-0.0374,-0.0374,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,Hard Rock,93.5,under,64.26,-750,400,0.8824,0.8152,0.0824,0,0.8450,-0.0374,0.0297,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14411,CeeDee Lamb,DAL,WR,vs BAL,recYds,Hard Rock,55.5,under,81.88,260,-425,0.2778,0.2555,0.0873,0,0.2403,-0.0374,-0.0151,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passYds,Hard Rock,385.5,over,260.17,1200,-5000,0.0769,0.0728,0.0573,0,0.0395,-0.0374,-0.0332,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,Caesars,69.5,over,52.56,179,,0.3584,0.3584,,1,0.3209,-0.0375,-0.0375,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passYds,DraftKings,349.5,over,260.17,600,,0.1429,0.1429,,1,0.1053,-0.0375,-0.0375,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,79.5,under,52.68,-375,250,0.7895,0.7343,0.0752,0,0.7520,-0.0375,0.0177,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,completions,DraftKings,27.5,over,16.68,1300,,0.0714,0.0714,,1,0.0337,-0.0377,-0.0377,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,receptions,Hard Rock,7.5,under,4.64,-650,350,0.8667,0.7959,0.0889,0,0.8290,-0.0377,0.0331,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Hard Rock,79.5,over,52.68,250,-375,0.2857,0.2657,0.0752,0,0.2480,-0.0377,-0.0177,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,theScore,79.5,over,52.68,250,,0.2857,0.2857,,1,0.2480,-0.0377,-0.0377,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,Hard Rock,11.5,over,15.36,-185,135,0.6491,0.6040,0.0747,0,0.6114,-0.0377,0.0074,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,rushYds,BetRivers,32.5,under,32.45,-117,-114,0.5392,0.5030,0.0719,0,0.5014,-0.0378,-0.0016,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,DraftKings,9.5,over,52.86,-1920,,0.9505,0.9505,,1,0.9127,-0.0378,-0.0378,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,DraftKings,149.5,over,87.97,1220,,0.0758,0.0758,,1,0.0378,-0.0380,-0.0380,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,Caesars,309.5,over,223.25,650,,0.1333,0.1333,,1,0.0954,-0.0380,-0.0380,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,Caesars,49.5,over,52.68,-134,,0.5726,0.5726,,1,0.5345,-0.0381,-0.0381,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,passYds,FanDuel,224.5,over,223.25,-113,,0.5305,0.5305,,1,0.4924,-0.0381,-0.0381,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,receptions,theScore,5.5,over,3.95,165,,0.3774,0.3774,,1,0.3391,-0.0382,-0.0382,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,DraftKings,99.5,over,52.56,630,,0.1370,0.1370,,1,0.0987,-0.0383,-0.0383,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15946,Christian Watson,GB,WR,vs ATL,recYds,Hard Rock,58.5,over,69.75,-175,125,0.6364,0.5888,0.0808,0,0.5980,-0.0383,0.0092,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,receptions,Hard Rock,7.5,over,2.63,2500,,0.0385,0.0385,,1,0.0002,-0.0383,-0.0383,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,recYds,DraftKings,119.5,over,52.68,1100,,0.0833,0.0833,,1,0.0449,-0.0384,-0.0384,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,theScore,149.5,over,259.92,-1200,,0.9231,0.9231,,1,0.8847,-0.0384,-0.0384,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passAtt,DraftKings,37.5,over,32.45,362,,0.2165,0.2165,,1,0.1780,-0.0385,-0.0385,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,rushYds,DraftKings,19.5,over,8.86,710,,0.1235,0.1235,,1,0.0850,-0.0385,-0.0385,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,int,BetRivers,1.5,over,0.44,800,,0.1111,0.1111,,1,0.0726,-0.0385,-0.0385,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,Hard Rock,64.5,over,22.63,2500,,0.0385,0.0385,,1,0.0000,-0.0385,-0.0385,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,Hard Rock,79.5,over,15.36,2500,,0.0385,0.0385,,1,0.0000,-0.0385,-0.0385,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,rushYds,Hard Rock,52.5,over,9.5,2500,,0.0385,0.0385,,1,0.0000,-0.0385,-0.0385,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,DraftKings,10.5,over,4.13,2400,,0.0400,0.0400,,1,0.0014,-0.0386,-0.0386,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15907,Brian Robinson Jr.,ATL,RB,at GB,rushYds,Caesars,22.5,over,22,-114,-114,0.5327,0.5000,0.0654,0,0.4941,-0.0386,-0.0059,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,receptions,FanDuel,6.5,over,3.52,628,,0.1374,0.1374,,1,0.0988,-0.0386,-0.0386,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
